Name	Note	Gender	Adjective	Clan	Wing	Blood Potency	Humanity	Current Age	Sexual Orientation	Striking Looks	Vice	Virtue	Area of Influence	Bloodline	Gender	Title	Siring Year	Secrets	Flaws	Arrival	Sire	Status	Location	Derangements	Apparent Age	Childer	Status (Clan)	Status (Covenant)	Status (City)	Favors	Player	
Placeholder		Female	New	Julii	Cult of Augurs	5	4	150	Straight	Striking Looks 2	Greed	Justice	Honorius		Female									No derangement	77							
Placeholder		Male	Juicy	Daeva	Cult of Augurs	2	4	75	Gay	Striking Looks 2	Greed	Faith	Frontline Soldier		Male									No derangement	31							
Placeholder		Female	Superficial	Mekhet	Cult of Augurs	1	4	100	Straight	Striking Looks 2	Envy	Temperance	Cult Of Augurs		Female									Depression	36							
Placeholder		Male	Honorable	Nosferatu	Peregrine Collegia	4	4	250	Bisexual	Normal	Lust	Prudence	Artists		Male									No derangement	57							
Placeholder		Female	Natural	Ventrue	Cult of Augurs	2	2	50	Straight	Normal	Sloth	Faith	Cult Of Augurs		Female									Inferiority Complex	31							
Placeholder		Female	Fluttering	Daeva	Senex	5	3	50	Bisexual	Normal	Gluttony	Justice	Senex		Female									No derangement	31							
Placeholder		Female	Strong	Nosferatu	Legio Mortuum	3	2	100	Straight	Normal	Gluttony	Temperance	Frontline Soldier		Female									Obsessive Compulsion	29							
Placeholder		Female	Habitual	Daeva	Legio Mortuum	1	4	50	Straight	Striking Looks 2	Wrath	Fortitude	Tax Collectors		Female									Multiple Personality	47							
Placeholder		Male	Clearheaded	Mekhet	Legio Mortuum	4	5	50	Straight	Normal	Pride	Justice	Auguries		Male									No derangement	20							
Placeholder		Male	Glamorous	Mekhet	Cult of Augurs	3	4	50	Straight	Normal	Greed	Hope	Entertainment		Male									Depression	51							
Placeholder		Female	Earsplitting	Nosferatu	Peregrine Collegia	5	5	100	Straight	Normal	Sloth	Prudence	Ghouls		Female									No derangement	53							
Placeholder		Male	Pink	Mekhet	Cult of Augurs	1	6	50	Straight	Normal	Pride	Prudence	Information		Male									No derangement	19							
Placeholder		Male	Obeisant	Gangrel	Senex	1	3	75	Gay	Normal	Lust	Temperance	Auguries		Male									No derangement	65							
Placeholder		Male	Convulsive	Daeva	Cult of Augurs	2	5	75	Gay	Normal	Greed	Fortitude	Vigor Trainer		Male									No derangement	25							
Placeholder		Male	Famous	Daeva	Senex	2	7	75	Straight	Striking Looks 2	Greed	Fortitude	Warfare Training		Male									No derangement	31							
Placeholder		Male	Gentle	Julii	Legio Mortuum	1	4	75	Bisexual	Striking Looks 2	Gluttony	Faith	Camarilla		Male									Vocalization	42							
Placeholder		Male	Honorable	Mekhet	Cult of Augurs	3	6	150	Bisexual	Normal	Greed	Justice	Blood		Male									No derangement	29							
Placeholder		Female	Merry	Julii	Cult of Augurs	2	2	50	Bisexual	Normal	Greed	Faith	Exotic Imports And Slaves		Female									No derangement	27							
Placeholder		Female	Hissing	Julii	Cult of Augurs	3	2	75	Straight	Normal	Envy	Prudence	Entertainment		Female									No derangement	10							
Placeholder		Female	Smoggy	Ventrue	Cult of Augurs	6	5	75	Straight	Striking Looks 2	Lust	Temperance	Money		Female									Fixation	54							
Placeholder		Female	Childlike	Gangrel	Cult of Augurs	2	5	75	Bisexual	Normal	Greed	Hope	Ghouls		Female									No derangement	30							
Placeholder		Female	Flashy	Gangrel	Peregrine Collegia	3	4	100	Straight	Normal	Greed	Prudence	Neonates		Female									Fugue	24							
Placeholder		Female	Far-flung	Mekhet	Cult of Augurs	1	3	75	Gay	Normal	Gluttony	Faith	Artists		Female									No derangement	22							
Placeholder		Male	Lucid	Ventrue	Legio Mortuum	2	4	800	Straight	Normal	Greed	Faith	Merchants		Male									No derangement	26							
Placeholder		Female	Genteel	Julii	Senex	1	3	75	Straight	Striking Looks 2	Pride	Faith	Mercenary Work		Female									No derangement	64							
Placeholder		Male	Mere	Ventrue	Senex	2	7	75	Straight	Normal	Envy	Faith	Blood		Male									No derangement	59							
Placeholder		Female	Dear	Daeva	Legio Mortuum	4	3	50	Bisexual	Normal	Envy	Charity	Human Religions		Female									Narcissism	53							
Placeholder		Male	Reminiscent	Julii	Cult of Augurs	5	4	75	Bisexual	Striking Looks 4	Gluttony	Justice	Peregrine Collegia		Male									No derangement	20							
Placeholder		Female	Elated	Ventrue	Legio Mortuum	2	3	75	Straight	Normal	Gluttony	Justice	Honorius		Female									No derangement	40							
Placeholder		Male	Abandoned	Julii	Peregrine Collegia	2	5	50	Straight	Normal	Greed	Faith	Entertainment		Male									No derangement	22							
Placeholder		Male	Soulful	Nosferatu	Cult of Augurs	5	5	100	Straight	Normal	Envy	Faith	Nosferatu		Male									Irrationality	24							
Placeholder		Female	Spectacular	Gangrel	Senex	2	6	75	Straight	Normal	Greed	Justice	Cult Of Augurs		Female									No derangement	49							
Placeholder		Female	Glorious	Gangrel	Peregrine Collegia	1	5	150	Gay	Striking Looks 2	Lust	Faith	Trade		Female									No derangement	18							
Placeholder		Female	Adaptable	Ventrue	Senex	1	4	100	Gay	Normal	Lust	Hope	Money		Female									No derangement	18							
Placeholder		Female	Jealous	Daeva	Senex	2	5	100	Straight	Normal	Envy	Prudence	Legio Mortuum		Female									No derangement	36							
Placeholder		Male	Cooing	Daeva	Legio Mortuum	3	5	350	Bisexual	Normal	Pride	Faith	Information		Male									Suspicion	24							
Placeholder		Female	Comedic	Nosferatu	Legio Mortuum	2	2	75	Straight	Normal	Wrath	Charity	Mercenary Work		Female									No derangement	17							
Placeholder		Male	Gaudy	Ventrue	Peregrine Collegia	2	2	150	Bisexual	Normal	Pride	Faith	Merchants		Male									No derangement	21							
Placeholder		Female	Oafish	Nosferatu	Legio Mortuum	3	3	75	Gay	Striking Looks 2	Envy	Hope	Lore		Female									Inferiority Complex	24							
Placeholder		Male	Fine	Mekhet	Cult of Augurs	2	7	100	Straight	Striking Looks 2	Sloth	Prudence	Legio Mortuum		Male									Phobia	44							
Placeholder		Male	Spectacular	Daeva	Legio Mortuum	5	4	50	Straight	Striking Looks 2	Wrath	Faith	Information		Male									No derangement	21							
Placeholder		Female	Extra-small	Daeva	Cult of Augurs	2	4	75	Straight	Normal	Greed	Temperance	Auguries		Female									No derangement	36							
Placeholder		Female	Timid	Julii	Cult of Augurs	3	4	50	Straight	Striking Looks 2	Gluttony	Justice	Investigation		Female									No derangement	14							
Placeholder		Female	Sick	Julii	Cult of Augurs	3	5	150	Straight	Normal	Lust	Prudence	Ghouls		Female									No derangement	19							
Placeholder		Male	Infamous	Julii	Senex	2	4	75	Bisexual	Normal	Pride	Charity	Lore		Male									Irrationality	57							
Placeholder		Male	Embarrassed	Ventrue	Peregrine Collegia	2	5	50	Bisexual	Striking Looks 4	Gluttony	Fortitude	Legio Mortuum		Male									No derangement	42							
Placeholder		Male	Wistful	Daeva	Cult of Augurs	2	4	150	Straight	Normal	Greed	Prudence	Ghouls		Male									No derangement	37							
Placeholder		Female	Superficial	Julii	Cult of Augurs	4	4	75	Straight	Normal	Gluttony	Charity	Crime		Female									Depression	41							
Placeholder		Female	Black	Daeva	Legio Mortuum	1	5	75	Straight	Normal	Sloth	Prudence	Camarilla		Female									No derangement	37							
Placeholder		Male	Well-groomed	Daeva	Senex	4	4	250	Bisexual	Normal	Greed	Charity	Camarilla		Male									No derangement	80							
Placeholder		Male	Sweet	Mekhet	Senex	1	5	75	Straight	Normal	Wrath	Temperance	Nosferatu		Male									Hysteria	21							
Placeholder		Male	Vigorous	Mekhet	Legio Mortuum	1	4	150	Straight	Normal	Gluttony	Justice	Frontline Soldier		Male									No derangement	28							
Placeholder		Female	Established	Ventrue	Cult of Augurs	2	3	50	Straight	Normal	Pride	Charity	Patricians		Female									No derangement	51							
Placeholder		Male	Crowded	Julii	Legio Mortuum	3	3	75	Straight	Normal	Wrath	Justice	Entertainment		Male									No derangement	37							
Placeholder		Male	Squeaking	Julii	Legio Mortuum	3	5	50	Straight	Normal	Lust	Temperance	Trade		Male									Irrationality	59							
Placeholder		Male	Delectable	Julii	Legio Mortuum	2	4	100	Straight	Normal	Greed	Prudence	Exotic Imports And Slaves		Male									No derangement	56							
Placeholder		Female	Foregoing	Nosferatu	Peregrine Collegia	2	6	250	Straight	Striking Looks 2	Envy	Temperance	Exotic Imports And Slaves		Female									No derangement	37							
Placeholder		Male	Eminent	Nosferatu	Cult of Augurs	1	5	75	Straight	Normal	Wrath	Fortitude	Property		Male									No derangement	23							
Placeholder		Female	Physical	Julii	Cult of Augurs	2	4	75	Straight	Normal	Greed	Justice	Lore		Female									No derangement	23							
Placeholder		Female	Colorful	Daeva	Legio Mortuum	2	5	75	Straight	Normal	Gluttony	Charity	Information		Female									Suspicion	18							
Placeholder		Male	Juvenile	Gangrel	Peregrine Collegia	1	3	50	Straight	Normal	Wrath	Prudence	Neonates		Male									No derangement	55							
Placeholder		Female	Sentimental	Daeva	Senex	2	6	75	Straight	Striking Looks 2	Envy	Temperance	Ghouls		Female									Obsessive Compulsion	19							
Placeholder		Female	Vulgar	Daeva	Cult of Augurs	5	3	50	Straight	Striking Looks 2	Lust	Prudence	Entertainment		Female									Phobia	36							
Placeholder		Male	Zestful	Mekhet	Cult of Augurs	1	5	150	Bisexual	Normal	Pride	Justice	Artists		Male									Inferiority Complex	44							
Placeholder		Female	Thankful	Gangrel	Cult of Augurs	3	4	75	Bisexual	Normal	Pride	Prudence	Money		Female									Fixation	34							
Placeholder		Female	Adaptable	Daeva	Senex	4	4	250	Straight	Normal	Sloth	Charity	Warfare Training		Female									No derangement	30							
Placeholder		Female	Deliberate	Julii	Senex	7	6	75	Straight	Normal	Sloth	Hope	Investigation		Female									Depression	29							
Placeholder		Female	Clumsy	Gangrel	Legio Mortuum	2	5	50	Straight	Normal	Gluttony	Charity	Money		Female									No derangement	23							
Placeholder		Female	Husky	Julii	Cult of Augurs	7	6	350	Bisexual	Normal	Wrath	Temperance	Merchants		Female									No derangement	14							
Placeholder		Male	Three	Mekhet	Senex	1	4	100	Bisexual	Striking Looks 4	Wrath	Justice	Peregrine Collegia		Male									No derangement	23							
Placeholder		Female	Milky	Julii	Peregrine Collegia	2	3	75	Straight	Normal	Lust	Prudence	Peregrine Collegia		Female									Irrationality	54							
Placeholder		Male	Spurious	Ventrue	Senex	2	4	50	Gay	Normal	Pride	Prudence	Construction		Male									No derangement	34							
Placeholder		Male	Swift	Nosferatu	Peregrine Collegia	1	3	75	Straight	Normal	Sloth	Temperance	Money		Male									No derangement	19							
Placeholder		Female	Separate	Daeva	Cult of Augurs	1	2	1000	Straight	Normal	Lust	Temperance	Tax Collectors		Female									No derangement	28							
Placeholder		Female	Whispering	Nosferatu	Senex	1	3	100	Gay	Normal	Greed	Fortitude	Honorius		Female									Suspicion	25							
Placeholder		Female	Second-hand	Ventrue	Peregrine Collegia	4	4	50	Straight	Striking Looks 2	Sloth	Hope	Lore		Female									No derangement	35							
Placeholder		Female	Balanced	Ventrue	Cult of Augurs	1	4	75	Straight	Normal	Sloth	Charity	Trade		Female									No derangement	29							
Placeholder		Male	Screeching	Ventrue	Legio Mortuum	1	6	75	Straight	Striking Looks 2	Greed	Prudence	Kine		Male									Fixation	52							
Placeholder		Male	Saintly	Daeva	Peregrine Collegia	3	4	50	Straight	Normal	Gluttony	Justice	Auguries		Male									Fugue	38							
Placeholder		Female	Faulty	Mekhet	Cult of Augurs	6	7	50	Straight	Normal	Gluttony	Justice	Human Religions		Female									Fixation	30							
Placeholder		Female	Diligent	Gangrel	Senex	4	5	75	Bisexual	Normal	Lust	Charity	Tax Collectors		Female									Suspicion	50							
Placeholder		Male	Cheap	Gangrel	Senex	1	3	75	Straight	Striking Looks 2	Gluttony	Prudence	Trade		Male									Narcissism	22							
Placeholder		Female	Hanging	Nosferatu	Peregrine Collegia	4	4	75	Straight	Normal	Wrath	Fortitude	Political And Financial Broker		Female									No derangement	29							
Placeholder		Male	Wretched	Gangrel	Senex	3	5	250	Straight	Normal	Wrath	Hope	Political And Financial Broker		Male									No derangement	59							
Placeholder		Male	Cooing	Ventrue	Cult of Augurs	3	7	50	Straight	Normal	Gluttony	Faith	Soldier Training		Male									No derangement	27							
Placeholder		Female	Enchanted	Gangrel	Legio Mortuum	2	5	75	Straight	Normal	Pride	Temperance	Neonates		Female									No derangement	23							
Placeholder		Female	Toothsome	Mekhet	Cult of Augurs	2	6	75	Straight	Normal	Gluttony	Justice	Trade		Female									Melancholia	65							
Placeholder		Female	Jagged	Julii	Peregrine Collegia	2	5	100	Straight	Normal	Wrath	Justice	Warfare Training		Female									No derangement	80							
Placeholder		Male	Second	Mekhet	Senex	3	4	75	Bisexual	Normal	Sloth	Prudence	Human Religions		Male									No derangement	50							
Placeholder		Male	Racial	Gangrel	Peregrine Collegia	4	5	150	Gay	Normal	Envy	Hope	Senex		Male									No derangement	36							
Placeholder		Male	Amorous	Mekhet	Senex	4	6	250	Bisexual	Normal	Greed	Faith	Blood		Male									No derangement	69							
Placeholder		Female	Halting	Daeva	Senex	1	2	100	Straight	Striking Looks 4	Wrath	Charity	Blood		Female									No derangement	19							
Placeholder		Female	Remarkable	Ventrue	Cult of Augurs	2	1	75	Straight	Normal	Gluttony	Faith	Ghouls		Female									No derangement	68							
Placeholder		Male	Entertaining	Mekhet	Cult of Augurs	1	4	150	Bisexual	Normal	Pride	Prudence	Patricians		Male									No derangement	20							
Placeholder		Female	Scary	Daeva	Peregrine Collegia	3	5	75	Straight	Striking Looks 4	Greed	Prudence	Legio Mortuum		Female									No derangement	34							
Placeholder		Female	Psychotic	Daeva	Senex	4	1	250	Straight	Normal	Gluttony	Faith	Camarilla		Female									Paranoia	46							
Placeholder		Male	Good Looking	Daeva	Peregrine Collegia	2	3	100	Straight	Normal	Greed	Faith	Legio Mortuum		Male									No derangement	37							
Placeholder		Female	Elderly	Mekhet	Legio Mortuum	3	5	250	Straight	Normal	Sloth	Temperance	Soldier Training		Female									No derangement	49							
Placeholder		Female	Luxuriant	Nosferatu	Peregrine Collegia	2	4	50	Bisexual	Normal	Greed	Hope	Honorius		Female									No derangement	55							
Placeholder		Female	Political	Daeva	Peregrine Collegia	2	5	250	Bisexual	Normal	Lust	Justice	Ghouls		Female									No derangement	57							
Placeholder		Female	Professional	Julii	Cult of Augurs	2	4	75	Straight	Normal	Pride	Faith	Lore		Female									No derangement	33							
Placeholder		Female	Dreary	Daeva	Peregrine Collegia	3	4	50	Straight	Normal	Greed	Temperance	Blood		Female									No derangement	72							
Placeholder		Male	Amusing	Daeva	Legio Mortuum	2	4	75	Straight	Normal	Wrath	Prudence	Crime		Male									No derangement	14							
Placeholder		Male	Good Mannered	Mekhet	Senex	5	4	100	Straight	Normal	Lust	Fortitude	Warfare Training		Male									Fugue	31							
Placeholder		Male	Noisy	Ventrue	Senex	2	6	100	Straight	Normal	Gluttony	Hope	Vigor Trainer		Male									No derangement	19							
Placeholder		Female	Public	Daeva	Legio Mortuum	1	4	100	Bisexual	Striking Looks 2	Gluttony	Temperance	Human Religions		Female									No derangement	38							
Placeholder		Female	Long-term	Nosferatu	Legio Mortuum	8	4	75	Bisexual	Normal	Greed	Justice	Money		Female									No derangement	42							
Placeholder		Male	Masterly	Julii	Senex	1	4	350	Straight	Normal	Gluttony	Faith	Information		Male									No derangement	53							
Placeholder		Male	Stereotyped	Gangrel	Legio Mortuum	4	2	75	Straight	Normal	Greed	Temperance	Senex		Male									No derangement	59							
Placeholder		Female	Synonymous	Mekhet	Legio Mortuum	2	4	50	Straight	Normal	Greed	Justice	Legio Mortuum		Female									Irrationality	20							
Placeholder		Female	U	Nosferatu	Senex	2	5	50	Straight	Normal	Envy	Justice	Construction		Female									No derangement	29							
Placeholder		Male	Laughable	Nosferatu	Cult of Augurs	2	5	250	Straight	Normal	Pride	Justice	Senex		Male									No derangement	34							
Placeholder		Male	Fluttering	Mekhet	Cult of Augurs	1	5	100	Straight	Normal	Envy	Justice	Auspex		Male									No derangement	56							
Placeholder		Female	Hallowed	Mekhet	Senex	5	4	50	Straight	Normal	Pride	Hope	Merchants		Female									Narcissism	13							
Placeholder		Female	Forgiving	Gangrel	Senex	1	4	75	Gay	Normal	Wrath	Hope	Trade		Female									Anxiety	17							
Placeholder		Female	Gigantic	Gangrel	Peregrine Collegia	3	5	75	Straight	Normal	Gluttony	Fortitude	Peregrine Collegia		Female									No derangement	52							
Placeholder		Female	Disgusted	Mekhet	Cult of Augurs	9	4	75	Bisexual	Normal	Envy	Fortitude	Soldier Training		Female									Multiple Personality	23							
Placeholder		Male	Evanescent	Daeva	Peregrine Collegia	3	4	150	Straight	Normal	Lust	Temperance	Honorius		Male									No derangement	39							
Placeholder		Female	Myriad	Gangrel	Cult of Augurs	3	4	75	Straight	Normal	Gluttony	Hope	Blood		Female									Narcissism	43							
Placeholder		Female	Outgoing	Nosferatu	Legio Mortuum	1	6	100	Straight	Normal	Envy	Faith	Cult Of Augurs		Female									Vocalization	61							
Placeholder		Male	Sublime	Daeva	Cult of Augurs	2	4	100	Straight	Normal	Lust	Prudence	Mercenary Work		Male									Inferiority Complex	18							
Placeholder		Male	Light	Mekhet	Legio Mortuum	6	5	50	Straight	Normal	Sloth	Temperance	Senex		Male									No derangement	36							
Placeholder		Male	Somber	Gangrel	Legio Mortuum	2	5	50	Gay	Normal	Gluttony	Charity	Exotic Imports And Slaves		Male									Vocalization	33							
Placeholder		Male	Discrete	Gangrel	Cult of Augurs	2	4	75	Straight	Normal	Lust	Charity	Honorius		Male									No derangement	40							
Placeholder		Male	Maniacal	Gangrel	Cult of Augurs	4	5	50	Straight	Normal	Sloth	Prudence	Entertainment		Male									No derangement	64							
Placeholder		Female	Aspiring	Gangrel	Peregrine Collegia	1	4	75	Straight	Normal	Pride	Faith	Camarilla		Female									Phobia	27							
Placeholder		Male	Faded	Mekhet	Senex	2	4	50	Bisexual	Normal	Sloth	Faith	Neonates		Male									Suspicion	6							
Placeholder		Female	Redundant	Ventrue	Legio Mortuum	2	2	100	Straight	Striking Looks 2	Greed	Hope	Entertainment		Female									No derangement	47							
